student_id,district,street,city,state,zip,phone1,phone2,refer_code,int_date
172112,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,07/01/2017
172114,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172115,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172132,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
172133,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172137,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,AD,11/01/2016
172138,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172139,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,04/04/2018
172141,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172152,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172156,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172159,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,18/08/2017
172162,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172163,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172164,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172169,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172171,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,23/04/2017
172176,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
172186,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172193,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172197,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172215,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172217,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172219,Camas,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
172228,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,28/02/2017
172229,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,24/03/2016
172239,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172240,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,23/06/2016
172246,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,21/09/2018
172256,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172258,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,01/01/2017
172260,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,ML,24/03/2016
172261,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172267,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172272,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172280,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172281,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/01/2017
172284,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,22/12/2017
172285,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,FF,17/02/2017
172287,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,AD,24/12/2017
172291,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,02/02/2016
172308,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172309,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/03/2018
172316,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172322,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172324,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/01/2017
172325,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172326,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172333,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172334,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172339,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/02/2018
172342,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
172344,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/01/2018
172350,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
172352,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/04/2016
172356,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172358,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172367,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,22/05/2018
172371,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172378,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,18/03/2016
172393,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
172401,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172404,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172411,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,08/03/2018
172412,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172415,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172418,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
172423,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172432,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172434,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172435,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172437,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172439,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,AD,14/05/2016
172440,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172454,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/08/2018
172464,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,29/09/2017
172476,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,08/04/2017
172479,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,07/06/2017
172480,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172481,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/04/2017
172483,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172485,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/05/2016
172488,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,11/07/2018
172491,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,24/08/2018
172498,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172502,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,19/08/2016
172503,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,06/01/2018
172512,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172516,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172517,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172518,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172519,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/06/2016
172524,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,08/05/2018
172526,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/10/2018
172527,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172530,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,AD,09/06/2016
172537,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
172542,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172553,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/11/2016
172554,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172556,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
172564,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/03/2017
172566,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172571,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,23/05/2016
172582,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,30/03/2018
172584,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,23/08/2016
172586,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172587,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172592,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172594,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,27/03/2018
172596,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172599,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,ML,09/11/2017
172607,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,21/01/2017
172612,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,25/11/2017
172617,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,15/07/2018
172618,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172619,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,FF,29/06/2018
172622,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172631,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
172632,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172639,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/11/2017
172644,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172645,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,08/11/2018
172651,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172652,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172656,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,FF,14/01/2016
172665,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/07/2016
172672,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172675,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172678,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172682,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172688,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172695,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172701,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172703,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
172704,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/07/2016
172706,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/06/2018
172713,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172714,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,19/03/2018
172717,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172718,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172724,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,29/11/2016
172728,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
172729,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,19/01/2017
172730,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172731,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172733,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,24/01/2018
172734,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172740,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,22/06/2016
172742,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,07/09/2018
172745,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/07/2018
172748,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,25/04/2018
172749,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,18/10/2018
172751,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172753,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,AD,29/02/2016
172756,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,31/01/2017
172757,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172762,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
172769,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,10/07/2017
172771,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172775,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172777,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172778,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172779,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,23/10/2018
172786,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172787,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172789,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,23/04/2018
172793,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/03/2017
172796,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,24/09/2018
172804,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172806,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/11/2018
172815,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172818,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172821,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,26/10/2018
172825,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,FF,02/10/2017
172829,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,AD,19/09/2016
172833,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172834,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,13/07/2017
172839,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,30/05/2016
172849,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
172856,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172858,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
172861,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172866,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172884,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172889,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172897,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172898,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172910,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172912,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,11/12/2016
172913,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,22/05/2017
172916,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172918,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,20/08/2016
172923,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172924,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172929,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172931,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172936,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,01/10/2017
172940,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172942,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172949,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172950,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172960,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,ML,14/05/2017
172961,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172969,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172971,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
172975,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,08/01/2016
172980,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,11/07/2017
172982,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172991,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172993,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
172994,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
172996,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/01/2016
172997,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173000,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173013,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173020,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,29/03/2017
173022,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/10/2017
173025,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,23/09/2017
173029,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173030,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,15/07/2016
173032,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173034,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173037,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173043,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173052,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173053,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173062,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173067,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/09/2017
173068,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,18/09/2018
173073,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
173074,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173078,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173080,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,24/08/2016
173083,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,04/04/2017
173090,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,11/09/2017
173091,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173093,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173105,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,02/03/2016
173108,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,FF,NA
173109,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,19/01/2018
173111,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173114,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/02/2017
173120,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
173125,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173128,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,20/11/2018
173131,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,03/05/2016
173144,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,21/03/2018
173145,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,05/10/2017
173146,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/04/2016
173148,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173150,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173156,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,28/01/2016
173157,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,02/12/2017
173158,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/04/2016
173165,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173169,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
173170,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,15/12/2016
173172,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173173,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,FF,17/07/2016
173175,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,19/05/2018
173177,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173181,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173183,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173186,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173195,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173199,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,14/07/2017
173206,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173213,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173219,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,08/04/2017
173223,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173237,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173242,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
173247,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173249,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173251,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,05/03/2017
173252,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173256,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173260,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173263,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173275,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173280,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173283,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173284,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,01/01/2018
173294,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173300,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173305,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173306,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173309,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/10/2018
173315,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173317,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173318,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/09/2018
173322,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
173324,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,08/04/2017
173332,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,08/07/2018
173338,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,AD,07/10/2018
173340,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,25/10/2017
173341,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173344,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173357,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173359,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173365,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,ML,NA
173366,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173375,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173378,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
173379,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,FF,07/06/2016
173382,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/09/2018
173383,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,30/09/2018
173389,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173391,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,18/04/2017
173392,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173395,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173396,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,22/02/2017
173415,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,20/04/2017
173421,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173422,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173425,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,07/02/2016
173431,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173433,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173434,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173438,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173441,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,NA,09/02/2016
173447,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,06/05/2017
173451,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
173458,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,16/09/2016
173460,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173462,Sherwood,XXX,XXX,XXX,XXX,XXX,XXX,NA,19/08/2018
173463,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173466,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,21/01/2018
173470,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,NA,17/11/2016
173476,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173479,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173480,Wilsonville,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173482,St. Paul,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
173483,Camas,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173487,Lake Oswego,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173492,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173493,Ridgefield,XXX,XXX,XXX,XXX,XXX,XXX,NA,NA
173494,Beaverton,XXX,XXX,XXX,XXX,XXX,XXX,NA,05/02/2017
173495,Riverdale,XXX,XXX,XXX,XXX,XXX,XXX,AD,NA
